iso_code,continent,location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations
MYS,Asia,Malaysia,2020-03-09,33938216,,,,,
MYS,Asia,Malaysia,2020-03-10,33938216,,,,,
MYS,Asia,Malaysia,2020-03-11,33938216,,,,,
MYS,Asia,Malaysia,2020-03-12,33938216,,,,,
MYS,Asia,Malaysia,2020-03-13,33938216,,,,,
MYS,Asia,Malaysia,2020-03-14,33938216,,,,,
MYS,Asia,Malaysia,2020-03-15,33938216,,,,,
MYS,Asia,Malaysia,2020-03-16,33938216,,,,,
MYS,Asia,Malaysia,2020-03-17,33938216,,,,,
MYS,Asia,Malaysia,2020-03-18,33938216,,,,,
MYS,Asia,Malaysia,2020-03-19,33938216,,,,,
MYS,Asia,Malaysia,2020-03-20,33938216,,,,,
MYS,Asia,Malaysia,2020-03-21,33938216,,,,,
MYS,Asia,Malaysia,2020-03-22,33938216,,,,,
MYS,Asia,Malaysia,2020-03-23,33938216,,,,,
MYS,Asia,Malaysia,2020-03-24,33938216,,,,,
MYS,Asia,Malaysia,2020-03-25,33938216,,,,,
MYS,Asia,Malaysia,2020-03-26,33938216,,,,,
MYS,Asia,Malaysia,2020-03-27,33938216,,,,,
MYS,Asia,Malaysia,2020-03-28,33938216,,,,,
MYS,Asia,Malaysia,2020-03-29,33938216,,,,,
MYS,Asia,Malaysia,2020-03-30,33938216,,,,,
MYS,Asia,Malaysia,2020-03-31,33938216,,,,,
MYS,Asia,Malaysia,2020-04-01,33938216,,,,,
MYS,Asia,Malaysia,2020-04-02,33938216,,,,,
MYS,Asia,Malaysia,2020-04-03,33938216,,,,,
MYS,Asia,Malaysia,2020-04-04,33938216,,,,,
MYS,Asia,Malaysia,2020-04-05,33938216,,,,,
MYS,Asia,Malaysia,2020-04-06,33938216,,,,,
MYS,Asia,Malaysia,2020-04-07,33938216,,,,,
MYS,Asia,Malaysia,2020-04-08,33938216,,,,,
MYS,Asia,Malaysia,2020-04-09,33938216,,,,,
MYS,Asia,Malaysia,2020-04-10,33938216,,,,,
MYS,Asia,Malaysia,2020-04-11,33938216,,,,,
MYS,Asia,Malaysia,2020-04-12,33938216,,,,,
MYS,Asia,Malaysia,2020-04-13,33938216,,,,,
MYS,Asia,Malaysia,2020-04-14,33938216,,,,,
MYS,Asia,Malaysia,2020-04-15,33938216,,,,,
MYS,Asia,Malaysia,2020-04-16,33938216,,,,,
MYS,Asia,Malaysia,2020-04-17,33938216,,,,,
MYS,Asia,Malaysia,2020-04-18,33938216,,,,,
MYS,Asia,Malaysia,2020-04-19,33938216,,,,,
MYS,Asia,Malaysia,2020-04-20,33938216,,,,,
MYS,Asia,Malaysia,2020-04-21,33938216,,,,,
MYS,Asia,Malaysia,2020-04-22,33938216,,,,,
MYS,Asia,Malaysia,2020-04-23,33938216,,,,,
MYS,Asia,Malaysia,2020-04-24,33938216,,,,,
MYS,Asia,Malaysia,2020-04-25,33938216,,,,,
MYS,Asia,Malaysia,2020-04-26,33938216,,,,,
MYS,Asia,Malaysia,2020-04-27,33938216,,,,,
MYS,Asia,Malaysia,2020-04-28,33938216,,,,,
MYS,Asia,Malaysia,2020-04-29,33938216,,,,,
MYS,Asia,Malaysia,2020-04-30,33938216,,,,,
MYS,Asia,Malaysia,2020-05-01,33938216,,,,,
MYS,Asia,Malaysia,2020-05-02,33938216,,,,,
MYS,Asia,Malaysia,2020-05-03,33938216,,,,,
MYS,Asia,Malaysia,2020-05-04,33938216,,,,,
MYS,Asia,Malaysia,2020-05-05,33938216,,,,,
MYS,Asia,Malaysia,2020-05-06,33938216,,,,,
MYS,Asia,Malaysia,2020-05-07,33938216,,,,,
MYS,Asia,Malaysia,2020-05-08,33938216,,,,,
MYS,Asia,Malaysia,2020-05-09,33938216,,,,,
MYS,Asia,Malaysia,2020-05-10,33938216,,,,,
MYS,Asia,Malaysia,2020-05-11,33938216,,,,,
MYS,Asia,Malaysia,2020-05-12,33938216,,,,,
MYS,Asia,Malaysia,2020-05-13,33938216,,,,,
MYS,Asia,Malaysia,2020-05-14,33938216,,,,,
MYS,Asia,Malaysia,2020-05-15,33938216,,,,,
MYS,Asia,Malaysia,2020-05-16,33938216,,,,,
MYS,Asia,Malaysia,2020-05-17,33938216,,,,,
MYS,Asia,Malaysia,2020-05-18,33938216,,,,,
MYS,Asia,Malaysia,2020-05-19,33938216,,,,,
MYS,Asia,Malaysia,2020-05-20,33938216,,,,,
MYS,Asia,Malaysia,2020-05-21,33938216,,,,,
MYS,Asia,Malaysia,2020-05-22,33938216,,,,,
MYS,Asia,Malaysia,2020-05-23,33938216,,,,,
MYS,Asia,Malaysia,2020-05-24,33938216,,,,,
MYS,Asia,Malaysia,2020-05-25,33938216,,,,,
MYS,Asia,Malaysia,2020-05-26,33938216,,,,,
MYS,Asia,Malaysia,2020-05-27,33938216,,,,,
MYS,Asia,Malaysia,2020-05-28,33938216,,,,,
MYS,Asia,Malaysia,2020-05-29,33938216,,,,,
MYS,Asia,Malaysia,2020-05-30,33938216,,,,,
MYS,Asia,Malaysia,2020-05-31,33938216,,,,,
MYS,Asia,Malaysia,2020-06-01,33938216,,,,,
MYS,Asia,Malaysia,2020-06-02,33938216,,,,,
MYS,Asia,Malaysia,2020-06-03,33938216,,,,,
MYS,Asia,Malaysia,2020-06-04,33938216,,,,,
MYS,Asia,Malaysia,2020-06-05,33938216,,,,,
MYS,Asia,Malaysia,2020-06-06,33938216,,,,,
MYS,Asia,Malaysia,2020-06-07,33938216,,,,,
MYS,Asia,Malaysia,2020-06-08,33938216,,,,,
MYS,Asia,Malaysia,2020-06-09,33938216,,,,,
MYS,Asia,Malaysia,2020-06-10,33938216,,,,,
MYS,Asia,Malaysia,2020-06-11,33938216,,,,,
MYS,Asia,Malaysia,2020-06-12,33938216,,,,,
MYS,Asia,Malaysia,2020-06-13,33938216,,,,,
MYS,Asia,Malaysia,2020-06-14,33938216,,,,,
MYS,Asia,Malaysia,2020-06-15,33938216,,,,,
MYS,Asia,Malaysia,2020-06-16,33938216,,,,,
MYS,Asia,Malaysia,2020-06-17,33938216,,,,,
MYS,Asia,Malaysia,2020-06-18,33938216,,,,,
MYS,Asia,Malaysia,2020-06-19,33938216,,,,,
MYS,Asia,Malaysia,2020-06-20,33938216,,,,,
MYS,Asia,Malaysia,2020-06-21,33938216,,,,,
MYS,Asia,Malaysia,2020-06-22,33938216,,,,,
MYS,Asia,Malaysia,2020-06-23,33938216,,,,,
MYS,Asia,Malaysia,2020-06-24,33938216,,,,,
MYS,Asia,Malaysia,2020-06-25,33938216,,,,,
MYS,Asia,Malaysia,2020-06-26,33938216,,,,,
MYS,Asia,Malaysia,2020-06-27,33938216,,,,,
MYS,Asia,Malaysia,2020-06-28,33938216,,,,,
MYS,Asia,Malaysia,2020-06-29,33938216,,,,,
MYS,Asia,Malaysia,2020-06-30,33938216,,,,,
MYS,Asia,Malaysia,2020-07-01,33938216,,,,,
MYS,Asia,Malaysia,2020-07-02,33938216,,,,,
MYS,Asia,Malaysia,2020-07-03,33938216,,,,,
MYS,Asia,Malaysia,2020-07-04,33938216,,,,,
MYS,Asia,Malaysia,2020-07-05,33938216,,,,,
MYS,Asia,Malaysia,2020-07-06,33938216,,,,,
MYS,Asia,Malaysia,2020-07-07,33938216,,,,,
MYS,Asia,Malaysia,2020-07-08,33938216,,,,,
MYS,Asia,Malaysia,2020-07-09,33938216,,,,,
MYS,Asia,Malaysia,2020-07-10,33938216,,,,,
MYS,Asia,Malaysia,2020-07-11,33938216,,,,,
MYS,Asia,Malaysia,2020-07-12,33938216,,,,,
MYS,Asia,Malaysia,2020-07-13,33938216,,,,,
MYS,Asia,Malaysia,2020-07-14,33938216,,,,,
MYS,Asia,Malaysia,2020-07-15,33938216,,,,,
MYS,Asia,Malaysia,2020-07-16,33938216,,,,,
MYS,Asia,Malaysia,2020-07-17,33938216,,,,,
MYS,Asia,Malaysia,2020-07-18,33938216,,,,,
MYS,Asia,Malaysia,2020-07-19,33938216,,,,,
MYS,Asia,Malaysia,2020-07-20,33938216,,,,,
MYS,Asia,Malaysia,2020-07-21,33938216,,,,,
MYS,Asia,Malaysia,2020-07-22,33938216,,,,,
MYS,Asia,Malaysia,2020-07-23,33938216,,,,,
MYS,Asia,Malaysia,2020-07-24,33938216,,,,,
MYS,Asia,Malaysia,2020-07-25,33938216,,,,,
MYS,Asia,Malaysia,2020-07-26,33938216,,,,,
MYS,Asia,Malaysia,2020-07-27,33938216,,,,,
MYS,Asia,Malaysia,2020-07-28,33938216,,,,,
MYS,Asia,Malaysia,2020-07-29,33938216,,,,,
MYS,Asia,Malaysia,2020-07-30,33938216,,,,,
MYS,Asia,Malaysia,2020-07-31,33938216,,,,,
MYS,Asia,Malaysia,2020-08-01,33938216,,,,,
MYS,Asia,Malaysia,2020-08-02,33938216,,,,,
MYS,Asia,Malaysia,2020-08-03,33938216,,,,,
MYS,Asia,Malaysia,2020-08-04,33938216,,,,,
MYS,Asia,Malaysia,2020-08-05,33938216,,,,,
MYS,Asia,Malaysia,2020-08-06,33938216,,,,,
MYS,Asia,Malaysia,2020-08-07,33938216,,,,,
MYS,Asia,Malaysia,2020-08-08,33938216,,,,,
MYS,Asia,Malaysia,2020-08-09,33938216,,,,,
MYS,Asia,Malaysia,2020-08-10,33938216,,,,,
MYS,Asia,Malaysia,2020-08-11,33938216,,,,,
MYS,Asia,Malaysia,2020-08-12,33938216,,,,,
MYS,Asia,Malaysia,2020-08-13,33938216,,,,,
MYS,Asia,Malaysia,2020-08-14,33938216,,,,,
MYS,Asia,Malaysia,2020-08-15,33938216,,,,,
MYS,Asia,Malaysia,2020-08-16,33938216,,,,,
MYS,Asia,Malaysia,2020-08-17,33938216,,,,,
MYS,Asia,Malaysia,2020-08-18,33938216,,,,,
MYS,Asia,Malaysia,2020-08-19,33938216,,,,,
MYS,Asia,Malaysia,2020-08-20,33938216,,,,,
MYS,Asia,Malaysia,2020-08-21,33938216,,,,,
MYS,Asia,Malaysia,2020-08-22,33938216,,,,,
MYS,Asia,Malaysia,2020-08-23,33938216,,,,,
MYS,Asia,Malaysia,2020-08-24,33938216,,,,,
MYS,Asia,Malaysia,2020-08-25,33938216,,,,,
MYS,Asia,Malaysia,2020-08-26,33938216,,,,,
MYS,Asia,Malaysia,2020-08-27,33938216,,,,,
MYS,Asia,Malaysia,2020-08-28,33938216,,,,,
MYS,Asia,Malaysia,2020-08-29,33938216,,,,,
MYS,Asia,Malaysia,2020-08-30,33938216,,,,,
MYS,Asia,Malaysia,2020-08-31,33938216,,,,,
MYS,Asia,Malaysia,2020-09-01,33938216,,,,,
MYS,Asia,Malaysia,2020-09-02,33938216,,,,,
MYS,Asia,Malaysia,2020-09-03,33938216,,,,,
MYS,Asia,Malaysia,2020-09-04,33938216,,,,,
MYS,Asia,Malaysia,2020-09-05,33938216,,,,,
MYS,Asia,Malaysia,2020-09-06,33938216,,,,,
MYS,Asia,Malaysia,2020-09-07,33938216,,,,,
MYS,Asia,Malaysia,2020-09-08,33938216,,,,,
MYS,Asia,Malaysia,2020-09-09,33938216,,,,,
MYS,Asia,Malaysia,2020-09-10,33938216,,,,,
MYS,Asia,Malaysia,2020-09-11,33938216,,,,,
MYS,Asia,Malaysia,2020-09-12,33938216,,,,,
MYS,Asia,Malaysia,2020-09-13,33938216,,,,,
MYS,Asia,Malaysia,2020-09-14,33938216,,,,,
MYS,Asia,Malaysia,2020-09-15,33938216,,,,,
MYS,Asia,Malaysia,2020-09-16,33938216,,,,,
MYS,Asia,Malaysia,2020-09-17,33938216,,,,,
MYS,Asia,Malaysia,2020-09-18,33938216,,,,,
MYS,Asia,Malaysia,2020-09-19,33938216,,,,,
MYS,Asia,Malaysia,2020-09-20,33938216,,,,,
MYS,Asia,Malaysia,2020-09-21,33938216,,,,,
MYS,Asia,Malaysia,2020-09-22,33938216,,,,,
MYS,Asia,Malaysia,2020-09-23,33938216,,,,,
MYS,Asia,Malaysia,2020-09-24,33938216,,,,,
MYS,Asia,Malaysia,2020-09-25,33938216,,,,,
MYS,Asia,Malaysia,2020-09-26,33938216,,,,,
MYS,Asia,Malaysia,2020-09-27,33938216,,,,,
MYS,Asia,Malaysia,2020-09-28,33938216,,,,,
MYS,Asia,Malaysia,2020-09-29,33938216,,,,,
MYS,Asia,Malaysia,2020-09-30,33938216,,,,,
MYS,Asia,Malaysia,2020-10-01,33938216,,,,,
MYS,Asia,Malaysia,2020-10-02,33938216,,,,,
MYS,Asia,Malaysia,2020-10-03,33938216,,,,,
MYS,Asia,Malaysia,2020-10-04,33938216,,,,,
MYS,Asia,Malaysia,2020-10-05,33938216,,,,,
MYS,Asia,Malaysia,2020-10-06,33938216,,,,,
MYS,Asia,Malaysia,2020-10-07,33938216,,,,,
MYS,Asia,Malaysia,2020-10-08,33938216,,,,,
MYS,Asia,Malaysia,2020-10-09,33938216,,,,,
MYS,Asia,Malaysia,2020-10-10,33938216,,,,,
MYS,Asia,Malaysia,2020-10-11,33938216,,,,,
MYS,Asia,Malaysia,2020-10-12,33938216,,,,,
MYS,Asia,Malaysia,2020-10-13,33938216,,,,,
MYS,Asia,Malaysia,2020-10-14,33938216,,,,,
MYS,Asia,Malaysia,2020-10-15,33938216,,,,,
MYS,Asia,Malaysia,2020-10-16,33938216,,,,,
MYS,Asia,Malaysia,2020-10-17,33938216,,,,,
MYS,Asia,Malaysia,2020-10-18,33938216,,,,,
MYS,Asia,Malaysia,2020-10-19,33938216,,,,,
MYS,Asia,Malaysia,2020-10-20,33938216,,,,,
MYS,Asia,Malaysia,2020-10-21,33938216,,,,,
MYS,Asia,Malaysia,2020-10-22,33938216,,,,,
MYS,Asia,Malaysia,2020-10-23,33938216,,,,,
MYS,Asia,Malaysia,2020-10-24,33938216,,,,,
MYS,Asia,Malaysia,2020-10-25,33938216,,,,,
MYS,Asia,Malaysia,2020-10-26,33938216,,,,,
MYS,Asia,Malaysia,2020-10-27,33938216,,,,,
MYS,Asia,Malaysia,2020-10-28,33938216,,,,,
MYS,Asia,Malaysia,2020-10-29,33938216,,,,,
MYS,Asia,Malaysia,2020-10-30,33938216,,,,,
MYS,Asia,Malaysia,2020-10-31,33938216,,,,,
MYS,Asia,Malaysia,2020-11-01,33938216,,,,,
MYS,Asia,Malaysia,2020-11-02,33938216,,,,,
MYS,Asia,Malaysia,2020-11-03,33938216,,,,,
MYS,Asia,Malaysia,2020-11-04,33938216,,,,,
MYS,Asia,Malaysia,2020-11-05,33938216,,,,,
MYS,Asia,Malaysia,2020-11-06,33938216,,,,,
MYS,Asia,Malaysia,2020-11-07,33938216,,,,,
MYS,Asia,Malaysia,2020-11-08,33938216,,,,,
MYS,Asia,Malaysia,2020-11-09,33938216,,,,,
MYS,Asia,Malaysia,2020-11-10,33938216,,,,,
MYS,Asia,Malaysia,2020-11-11,33938216,,,,,
MYS,Asia,Malaysia,2020-11-12,33938216,,,,,
MYS,Asia,Malaysia,2020-11-13,33938216,,,,,
MYS,Asia,Malaysia,2020-11-14,33938216,,,,,
MYS,Asia,Malaysia,2020-11-15,33938216,,,,,
MYS,Asia,Malaysia,2020-11-16,33938216,,,,,
MYS,Asia,Malaysia,2020-11-17,33938216,,,,,
MYS,Asia,Malaysia,2020-11-18,33938216,,,,,
MYS,Asia,Malaysia,2020-11-19,33938216,,,,,
MYS,Asia,Malaysia,2020-11-20,33938216,,,,,
MYS,Asia,Malaysia,2020-11-21,33938216,,,,,
MYS,Asia,Malaysia,2020-11-22,33938216,,,,,
MYS,Asia,Malaysia,2020-11-23,33938216,,,,,
MYS,Asia,Malaysia,2020-11-24,33938216,,,,,
MYS,Asia,Malaysia,2020-11-25,33938216,,,,,
MYS,Asia,Malaysia,2020-11-26,33938216,,,,,
MYS,Asia,Malaysia,2020-11-27,33938216,,,,,
MYS,Asia,Malaysia,2020-11-28,33938216,,,,,
MYS,Asia,Malaysia,2020-11-29,33938216,,,,,
MYS,Asia,Malaysia,2020-11-30,33938216,,,,,
MYS,Asia,Malaysia,2020-12-01,33938216,,,,,
MYS,Asia,Malaysia,2020-12-02,33938216,,,,,
MYS,Asia,Malaysia,2020-12-03,33938216,,,,,
MYS,Asia,Malaysia,2020-12-04,33938216,,,,,
MYS,Asia,Malaysia,2020-12-05,33938216,,,,,
MYS,Asia,Malaysia,2020-12-06,33938216,,,,,
MYS,Asia,Malaysia,2020-12-07,33938216,,,,,
MYS,Asia,Malaysia,2020-12-08,33938216,,,,,
MYS,Asia,Malaysia,2020-12-09,33938216,,,,,
MYS,Asia,Malaysia,2020-12-10,33938216,,,,,
MYS,Asia,Malaysia,2020-12-11,33938216,,,,,
MYS,Asia,Malaysia,2020-12-12,33938216,,,,,
MYS,Asia,Malaysia,2020-12-13,33938216,,,,,
MYS,Asia,Malaysia,2020-12-14,33938216,,,,,
MYS,Asia,Malaysia,2020-12-15,33938216,,,,,
MYS,Asia,Malaysia,2020-12-16,33938216,,,,,
MYS,Asia,Malaysia,2020-12-17,33938216,,,,,
MYS,Asia,Malaysia,2020-12-18,33938216,,,,,
MYS,Asia,Malaysia,2020-12-19,33938216,,,,,
MYS,Asia,Malaysia,2020-12-20,33938216,,,,,
MYS,Asia,Malaysia,2020-12-21,33938216,,,,,
MYS,Asia,Malaysia,2020-12-22,33938216,,,,,
MYS,Asia,Malaysia,2020-12-23,33938216,,,,,
MYS,Asia,Malaysia,2020-12-24,33938216,,,,,
MYS,Asia,Malaysia,2020-12-25,33938216,,,,,
MYS,Asia,Malaysia,2020-12-26,33938216,,,,,
MYS,Asia,Malaysia,2020-12-27,33938216,,,,,
MYS,Asia,Malaysia,2020-12-28,33938216,,,,,
MYS,Asia,Malaysia,2020-12-29,33938216,,,,,
MYS,Asia,Malaysia,2020-12-30,33938216,,,,,
MYS,Asia,Malaysia,2020-12-31,33938216,,,,,
MYS,Asia,Malaysia,2021-01-01,33938216,,,,,
MYS,Asia,Malaysia,2021-01-02,33938216,,,,,
MYS,Asia,Malaysia,2021-01-03,33938216,,,,,
MYS,Asia,Malaysia,2021-01-04,33938216,,,,,
MYS,Asia,Malaysia,2021-01-05,33938216,,,,,
MYS,Asia,Malaysia,2021-01-06,33938216,,,,,
MYS,Asia,Malaysia,2021-01-07,33938216,,,,,
MYS,Asia,Malaysia,2021-01-08,33938216,,,,,
MYS,Asia,Malaysia,2021-01-09,33938216,,,,,
MYS,Asia,Malaysia,2021-01-10,33938216,,,,,
MYS,Asia,Malaysia,2021-01-11,33938216,,,,,
MYS,Asia,Malaysia,2021-01-12,33938216,,,,,
MYS,Asia,Malaysia,2021-01-13,33938216,,,,,
MYS,Asia,Malaysia,2021-01-14,33938216,,,,,
MYS,Asia,Malaysia,2021-01-15,33938216,,,,,
MYS,Asia,Malaysia,2021-01-16,33938216,,,,,
MYS,Asia,Malaysia,2021-01-17,33938216,,,,,
MYS,Asia,Malaysia,2021-01-18,33938216,,,,,
MYS,Asia,Malaysia,2021-01-19,33938216,,,,,
MYS,Asia,Malaysia,2021-01-20,33938216,,,,,
MYS,Asia,Malaysia,2021-01-21,33938216,,,,,
MYS,Asia,Malaysia,2021-01-22,33938216,,,,,
MYS,Asia,Malaysia,2021-01-23,33938216,,,,,
MYS,Asia,Malaysia,2021-01-24,33938216,,,,,
MYS,Asia,Malaysia,2021-01-25,33938216,,,,,
MYS,Asia,Malaysia,2021-01-26,33938216,,,,,
MYS,Asia,Malaysia,2021-01-27,33938216,,,,,
MYS,Asia,Malaysia,2021-01-28,33938216,,,,,
MYS,Asia,Malaysia,2021-01-29,33938216,,,,,
MYS,Asia,Malaysia,2021-01-30,33938216,,,,,
MYS,Asia,Malaysia,2021-01-31,33938216,,,,,
MYS,Asia,Malaysia,2021-02-01,33938216,,,,,
MYS,Asia,Malaysia,2021-02-02,33938216,,,,,
MYS,Asia,Malaysia,2021-02-03,33938216,,,,,
MYS,Asia,Malaysia,2021-02-04,33938216,,,,,
MYS,Asia,Malaysia,2021-02-05,33938216,,,,,
MYS,Asia,Malaysia,2021-02-06,33938216,,,,,
MYS,Asia,Malaysia,2021-02-07,33938216,,,,,
MYS,Asia,Malaysia,2021-02-08,33938216,,,,,
MYS,Asia,Malaysia,2021-02-09,33938216,,,,,
MYS,Asia,Malaysia,2021-02-10,33938216,,,,,
MYS,Asia,Malaysia,2021-02-11,33938216,,,,,
MYS,Asia,Malaysia,2021-02-12,33938216,,,,,
MYS,Asia,Malaysia,2021-02-13,33938216,,,,,
MYS,Asia,Malaysia,2021-02-14,33938216,,,,,
MYS,Asia,Malaysia,2021-02-15,33938216,,,,,
MYS,Asia,Malaysia,2021-02-16,33938216,,,,,
MYS,Asia,Malaysia,2021-02-17,33938216,,,,,
MYS,Asia,Malaysia,2021-02-18,33938216,,,,,
MYS,Asia,Malaysia,2021-02-19,33938216,,,,,
MYS,Asia,Malaysia,2021-02-20,33938216,,,,,
MYS,Asia,Malaysia,2021-02-21,33938216,,,,,
MYS,Asia,Malaysia,2021-02-22,33938216,,,,,
MYS,Asia,Malaysia,2021-02-23,33938216,,,,,
MYS,Asia,Malaysia,2021-02-24,33938216,69,66,3,,
MYS,Asia,Malaysia,2021-02-25,33938216,1221,1216,5,,1152
MYS,Asia,Malaysia,2021-02-26,33938216,5337,5329,8,,4116
MYS,Asia,Malaysia,2021-02-27,33938216,12063,12049,14,,6726
MYS,Asia,Malaysia,2021-02-28,33938216,18789,18769,20,,6726
MYS,Asia,Malaysia,2021-03-01,33938216,34192,34166,26,,15403
MYS,Asia,Malaysia,2021-03-02,33938216,55880,55850,30,,21688
MYS,Asia,Malaysia,2021-03-03,33938216,78569,78533,36,,22689
MYS,Asia,Malaysia,2021-03-04,33938216,98097,98044,53,,19528
MYS,Asia,Malaysia,2021-03-05,33938216,112474,112415,59,,14377
MYS,Asia,Malaysia,2021-03-06,33938216,128322,128259,63,,15848
MYS,Asia,Malaysia,2021-03-07,33938216,140935,140865,70,,12613
MYS,Asia,Malaysia,2021-03-08,33938216,168158,168071,87,,27223
MYS,Asia,Malaysia,2021-03-09,33938216,198290,198140,150,,30132
MYS,Asia,Malaysia,2021-03-10,33938216,227075,226913,162,,28785
MYS,Asia,Malaysia,2021-03-11,33938216,253594,253424,174,,26519
MYS,Asia,Malaysia,2021-03-12,33938216,279727,279547,184,,26133
MYS,Asia,Malaysia,2021-03-13,33938216,296791,296608,187,,17064
MYS,Asia,Malaysia,2021-03-14,33938216,307106,306918,192,,10315
MYS,Asia,Malaysia,2021-03-15,33938216,327502,327311,195,,20396
MYS,Asia,Malaysia,2021-03-16,33938216,352986,352789,202,,25484
MYS,Asia,Malaysia,2021-03-17,33938216,373852,373588,269,,20866
MYS,Asia,Malaysia,2021-03-18,33938216,391965,390903,1067,,18113
MYS,Asia,Malaysia,2021-03-19,33938216,406541,401644,4902,,14576
MYS,Asia,Malaysia,2021-03-20,33938216,420355,409344,11016,,13814
MYS,Asia,Malaysia,2021-03-21,33938216,435923,419057,16871,,15568
MYS,Asia,Malaysia,2021-03-22,33938216,460222,428778,31449,,24299
MYS,Asia,Malaysia,2021-03-23,33938216,489404,437082,52327,,29182
MYS,Asia,Malaysia,2021-03-24,33938216,518526,443374,75157,,29122
MYS,Asia,Malaysia,2021-03-25,33938216,544333,449809,94529,,25807
MYS,Asia,Malaysia,2021-03-26,33938216,561088,453748,107345,,16755
MYS,Asia,Malaysia,2021-03-27,33938216,577238,455450,121793,,16150
MYS,Asia,Malaysia,2021-03-28,33938216,593864,459134,134735,,16626
MYS,Asia,Malaysia,2021-03-29,33938216,629114,466999,162120,,35250
MYS,Asia,Malaysia,2021-03-30,33938216,670066,478527,191544,,40952
MYS,Asia,Malaysia,2021-03-31,33938216,707542,488479,219068,,37476
MYS,Asia,Malaysia,2021-04-01,33938216,750018,504393,245630,,42476
MYS,Asia,Malaysia,2021-04-02,33938216,780502,511967,268540,,30484
MYS,Asia,Malaysia,2021-04-03,33938216,797923,514637,283291,,17421
MYS,Asia,Malaysia,2021-04-04,33938216,813126,520668,292463,,15203
MYS,Asia,Malaysia,2021-04-05,33938216,841831,529873,311963,,28705
MYS,Asia,Malaysia,2021-04-06,33938216,874557,540902,333660,,32726
MYS,Asia,Malaysia,2021-04-07,33938216,905612,553628,351989,,31055
MYS,Asia,Malaysia,2021-04-08,33938216,932516,565722,366799,,26904
MYS,Asia,Malaysia,2021-04-09,33938216,954144,572956,381196,,21628
MYS,Asia,Malaysia,2021-04-10,33938216,969892,578631,391269,,15748
MYS,Asia,Malaysia,2021-04-11,33938216,993087,591105,401990,,23195
MYS,Asia,Malaysia,2021-04-12,33938216,1032425,616479,415954,,39338
MYS,Asia,Malaysia,2021-04-13,33938216,1056946,633298,423656,,24521
MYS,Asia,Malaysia,2021-04-14,33938216,1085642,654243,431407,,28696
MYS,Asia,Malaysia,2021-04-15,33938216,1112916,672348,440576,,27274
MYS,Asia,Malaysia,2021-04-16,33938216,1132474,687979,444503,,19558
MYS,Asia,Malaysia,2021-04-17,33938216,1142166,696557,445617,,9692
MYS,Asia,Malaysia,2021-04-18,33938216,1152098,702721,449385,,9932
MYS,Asia,Malaysia,2021-04-19,33938216,1185267,727393,457882,,33169
MYS,Asia,Malaysia,2021-04-20,33938216,1218651,749482,469177,,33384
MYS,Asia,Malaysia,2021-04-21,33938216,1246384,765325,481067,,27733
MYS,Asia,Malaysia,2021-04-22,33938216,1275973,779722,496259,,29589
MYS,Asia,Malaysia,2021-04-23,33938216,1294896,791944,502960,,18923
MYS,Asia,Malaysia,2021-04-24,33938216,1306371,799938,506441,,11475
MYS,Asia,Malaysia,2021-04-25,33938216,1321226,809053,512181,,14855
MYS,Asia,Malaysia,2021-04-26,33938216,1351548,830428,521128,,30322
MYS,Asia,Malaysia,2021-04-27,33938216,1386272,853254,533026,,34724
MYS,Asia,Malaysia,2021-04-28,33938216,1426016,879727,546297,,39744
MYS,Asia,Malaysia,2021-04-29,33938216,1438557,886200,552365,,12541
MYS,Asia,Malaysia,2021-04-30,33938216,1465278,904000,561286,,26721
MYS,Asia,Malaysia,2021-05-01,33938216,1470785,906932,563861,,5507
MYS,Asia,Malaysia,2021-05-02,33938216,1486566,914591,571983,,15781
MYS,Asia,Malaysia,2021-05-03,33938216,1537862,939136,598734,,51296
MYS,Asia,Malaysia,2021-05-04,33938216,1587712,969278,618442,,49850
MYS,Asia,Malaysia,2021-05-05,33938216,1642775,1001427,641357,,55063
MYS,Asia,Malaysia,2021-05-06,33938216,1698670,1038533,660146,,55895
MYS,Asia,Malaysia,2021-05-07,33938216,1746544,1070909,675644,,47874
MYS,Asia,Malaysia,2021-05-08,33938216,1773719,1089634,684094,,27175
MYS,Asia,Malaysia,2021-05-09,33938216,1806262,1115571,690702,,32543
MYS,Asia,Malaysia,2021-05-10,33938216,1867898,1152326,715583,,61636
MYS,Asia,Malaysia,2021-05-11,33938216,1916918,1182881,734048,,49020
MYS,Asia,Malaysia,2021-05-12,33938216,1935101,1193232,741880,,18183
MYS,Asia,Malaysia,2021-05-13,33938216,1935225,1193345,741891,,124
MYS,Asia,Malaysia,2021-05-14,33938216,1935295,1193406,741900,,70
MYS,Asia,Malaysia,2021-05-15,33938216,1946305,1203812,742504,,11010
MYS,Asia,Malaysia,2021-05-16,33938216,1956689,1213862,742838,,10384
MYS,Asia,Malaysia,2021-05-17,33938216,2017438,1246392,771057,,60749
MYS,Asia,Malaysia,2021-05-18,33938216,2095745,1292282,803474,,78307
MYS,Asia,Malaysia,2021-05-19,33938216,2180183,1342557,837637,,84438
MYS,Asia,Malaysia,2021-05-20,33938216,2261560,1401918,859653,,81377
MYS,Asia,Malaysia,2021-05-21,33938216,2322778,1444220,878569,,61218
MYS,Asia,Malaysia,2021-05-22,33938216,2369529,1487601,881939,,46751
